36745,719.173,267.6722509,175.8535111,1.522131968,0.753913879,37163,216.2988374,0.812295517,0.988752254,0.892773657,0.808073443,0.00728459,0.001915968,0.65298269,0.993925826,6
69584,1047.351,367.0781473,242.0498115,1.516539695,0.751795914,71131,297.6526507,0.753367113,0.978251395,0.797140273,0.810869982,0.005275324,0.001406805,0.657510128,0.997140209,1
43002,787.286,299.6776008,183.3594577,1.634372203,0.790969382,43584,233.9911257,0.802635508,0.986646476,0.871833317,0.780809527,0.006968922,0.001597812,0.609663517,0.996417106,5
40547,725.149,259.024364,199.592115,1.297768521,0.637375395,40819,227.2136524,0.761989777,0.993336436,0.968978378,0.877190272,0.00638825,0.002333119,0.769462774,0.998584566,0
26127,590.039,216.8729437,153.7995856,1.410100962,0.705038451,26350,182.3894997,0.719990079,0.991537002,0.943057064,0.840997021,0.008300721,0.002561377,0.70727599,0.997330554,6
83287,1109.766,432.8764487,246.3195329,1.757377677,0.822317007,83902,325.644441,0.760139822,0.99267002,0.849814727,0.752280338,0.005197407,0.001026799,0.565925707,0.994545204,3
32934,668.197,221.4087308,189.6018111,1.167756413,0.516407505,33401,204.7751722,0.776708646,0.986018383,0.926926508,0.924873972,0.006722801,0.003034312,0.855391863,0.998889334,0
58842,974.928,405.2936818,185.7100376,2.182400515,0.888843432,59591,273.7151097,0.621975583,0.987430988,0.777950927,0.675350054,0.00688783,0.000883849,0.456097695,0.995387844,4
57790,920.668,360.9603498,204.70254,1.763340845,0.823645275,58342,271.2572825,0.735981457,0.990538549,0.856754633,0.751487754,0.006246069,0.00122878,0.564733844,0.995818254,5
59582,943.815,331.5527716,229.2148249,1.446471762,0.722532093,60606,275.4308598,0.743177169,0.983103983,0.840526075,0.830730078,0.005564647,0.001634772,0.690112463,0.99822819,1
31036,653.691,243.3750662,162.8910411,1.494097309,0.742991863,31345,198.7869777,0.748811735,0.990141968,0.912705349,0.816792701,0.007841702,0.002152968,0.667150317,0.996787493,6
41031,750.784,268.4722165,194.9406184,1.377199984,0.687577542,41508,228.5657274,0.742992177,0.988508239,0.914727947,0.851357099,0.006543156,0.002120382,0.72480891,0.99820682,0
74232,1046.303,408.2238838,236.711872,1.724560244,0.814717581,76425,307.4331112,0.775860447,0.971305201,0.852091209,0.753099276,0.005499298,0.001091179,0.567158519,0.978099034,3
43650,784.682,285.8990274,197.4622497,1.447866759,0.72316884,44743,235.7475474,0.749034749,0.975571598,0.890854404,0.824583244,0.006549806,0.001867868,0.679937526,0.984458942,5
73499,1071.953,377.9944357,247.9504439,1.524475737,0.754792863,74611,305.9114795,0.743766444,0.985096031,0.803784831,0.809301541,0.005142851,0.001360897,0.654968985,0.998484326,1
38848,719.237,260.7438934,189.9817858,1.372467851,0.684924,39210,222.4023602,0.728076916,0.990767661,0.943701157,0.852953284,0.0067119,0.002191423,0.727529305,0.998510582,0
27923,617.327,232.1685812,153.3572378,1.513906905,0.75078857,28171,188.5541509,0.793988854,0.991196621,0.920749297,0.812143271,0.0083146,0.002231268,0.659576692,0.998537708,6
35406,683.299,246.8072614,182.7868946,1.350245935,0.671939742,35712,212.3212644,0.795140137,0.991431452,0.952939126,0.860271546,0.006970775,0.002355066,0.740067134,0.999272639,6
172005,1556.172,599.3133524,367.2030392,1.632103464,0.790310728,173578,467.9781703,0.737807232,0.990937792,0.892556551,0.78085724,0.003484279,0.00079906,0.609738029,0.99515555,2
51419,908.405,376.9980888,174.9337367,2.155090812,0.885825996,52169,255.868529,0.722430629,0.985623646,0.783022891,0.678699804,0.007331883,0.000959635,0.460633424,0.99270686,4
37117,699.991,249.5144267,189.7779774,1.314770186,0.649233451,37429,217.3909662,0.750050519,0.991664218,0.951914229,0.8712561,0.006722376,0.002389384,0.759087191,0.998025207,0
37677,739.145,279.9240682,173.2149239,1.616050521,0.785554452,38295,219.0247619,0.807081807,0.983862123,0.866616378,0.78244348,0.007429574,0.001717733,0.612217799,0.989374893,5
44551,787.717,288.0984807,198.2078912,1.453516704,0.725723399,45291,238.1682073,0.765375893,0.983661213,0.902249987,0.826690258,0.006466712,0.001863093,0.683416783,0.993357709,5
71678,1054.534,422.650982,218.7140631,1.932436241,0.855694396,73261,302.0981034,0.633086027,0.978392323,0.809980511,0.714769671,0.005896523,0.00094938,0.510895683,0.987273333,3
48407,828.83,318.89584,193.6381833,1.646864449,0.794537936,48908,248.2613676,0.748314989,0.989756277,0.885497028,0.778502998,0.006587804,0.001492662,0.606066918,0.998110062,5
28259,615.509,221.2986926,162.7623504,1.359643014,0.677538644,28604,189.6852032,0.761595472,0.98793875,0.937341484,0.857145611,0.007831087,0.002607476,0.734698599,0.998927818,6
43395,769,284.9580296,194.5261114,1.464883185,0.730747092,43780,235.0579291,0.816370683,0.99120603,0.922140034,0.82488614,0.00656661,0.001875413,0.680437144,0.99676093,5
70954,1014.501,382.2136985,239.6298206,1.595017254,0.779057511,72407,300.5685257,0.74170787,0.979932879,0.866326878,0.78638868,0.005386782,0.001270744,0.618407156,0.986370083,3
74667,1050.308,405.4384926,236.8635973,1.711696087,0.811598318,76093,308.3325755,0.675719457,0.981259774,0.850560518,0.760491619,0.005429956,0.00112035,0.578347502,0.989955156,3
74371,1050.27,411.7016906,232.0860028,1.773918658,0.825963427,75563,307.7208121,0.790608921,0.984225084,0.847249974,0.747436358,0.005535783,0.001065751,0.558661109,0.991019364,3
55152,930.392,371.3749453,189.5356339,1.959393797,0.859959709,55884,264.9937874,0.728242642,0.986901439,0.800643524,0.713547833,0.006733662,0.001076771,0.50915051,0.997626351,4
32493,664.733,246.6587413,168.0090215,1.468127956,0.732153623,32865,203.3995392,0.794158622,0.988680968,0.924070691,0.824619221,0.007591135,0.002165211,0.67999686,0.9983224,6
32258,654.808,220.8040301,186.2777558,1.185348348,0.536918908,32612,202.6626784,0.775805676,0.9891451,0.945408164,0.917839581,0.006844939,0.002996515,0.842429496,0.998572412,0
101496,1239.9,480.4816111,270.0436282,1.779274017,0.8271189,102579,359.4839646,0.668326024,0.989442284,0.829631954,0.748174241,0.004733996,0.000914995,0.559764695,0.995974777,3
27997,636.541,235.0732746,152.1932837,1.54457062,0.762125667,28462,188.8038335,0.695145872,0.983662427,0.868297593,0.803170134,0.008396374,0.00215527,0.645082264,0.996375113,6
85716,1121.69,433.0923442,252.959551,1.712101173,0.8116978,86374,330.358897,0.807042651,0.992381967,0.856103089,0.762790895,0.005052643,0.001055165,0.58184995,0.996185982,3
34849,684.701,250.084437,177.8844549,1.405881346,0.702890996,35195,210.6445463,0.713533989,0.990169058,0.934110514,0.842293702,0.00717623,0.002228078,0.709458681,0.997414725,6
53567,874.191,336.8428825,203.0597572,1.658836232,0.797867948,54009,261.1582331,0.745798817,0.991816179,0.880834926,0.775311715,0.006288254,0.001401571,0.601108256,0.997140155,5
164983,1530.766,572.7412728,370.1513026,1.547316648,0.763100254,167334,458.3261719,0.795014504,0.985950255,0.884772153,0.800232485,0.003471517,0.00087814,0.64037203,0.990858303,2
50362,898.204,360.980706,178.6500411,2.020602423,0.868948847,51020,253.2249789,0.747299383,0.987103097,0.784445657,0.701491727,0.00716772,0.001070659,0.492090643,0.994319546,4
52430,870.22,338.9620647,198.5782424,1.706944631,0.81042523,53014,258.371727,0.816488616,0.988984042,0.870024737,0.762243785,0.00646504,0.001346253,0.581015587,0.991761437,5
24388,589.598,229.5043806,135.5364056,1.693304316,0.806992782,24631,176.2151129,0.759277709,0.990134384,0.881605005,0.767807187,0.009410545,0.002017452,0.589527877,0.998250098,6
38485,732.243,264.935208,185.6659611,1.426945502,0.713360152,38984,221.3608454,0.735330646,0.987199877,0.901967517,0.83552823,0.006884116,0.002069533,0.698107423,0.996161247,5
29580,693.583,247.4153091,152.5909797,1.621428145,0.787166732,30358,194.0680956,0.759337697,0.974372488,0.77270043,0.784381922,0.008364277,0.001953073,0.615254999,0.997591772,6
44231,801.688,301.9073807,187.1526599,1.613161046,0.784680102,44726,237.3113109,0.686102967,0.988932612,0.864820262,0.786040111,0.006825696,0.001607332,0.617859056,0.996706161,5
50958,852.259,326.50924,199.0137498,1.640636591,0.792771074,51488,254.7189446,0.74657173,0.989706339,0.881615153,0.780127829,0.006407419,0.001463949,0.60859943,0.998490493,5
65761,999.861,381.4211099,220.4853746,1.729915694,0.815992242,66508,289.3605116,0.745589569,0.988768268,0.826606879,0.758637905,0.005800111,0.001185098,0.57553147,0.995620923,3
80033,1100.196,395.7101113,258.4131871,1.531307731,0.757326346,81267,319.219643,0.80065026,0.984815485,0.830881018,0.806700749,0.004944337,0.001291629,0.650766098,0.996523157,1
33225,681.994,261.0509686,162.741426,1.604084314,0.78189621,33571,205.6778643,0.705473926,0.989693485,0.897663871,0.787883935,0.007857065,0.001867622,0.620761095,0.995753135,6
47261,817.568,301.8159504,200.1357114,1.50805645,0.748526258,47738,245.3050634,0.692042992,0.99000796,0.888515486,0.812763749,0.006386152,0.001719002,0.660584912,0.996199337,5
31138,651.571,246.3094409,161.2699956,1.527311017,0.755849418,31484,199.1133671,0.709455457,0.989010291,0.921673467,0.808387069,0.007910252,0.002083759,0.653489654,0.998081948,6
40690,760.969,290.702356,180.4945831,1.610587703,0.78389662,41649,227.613965,0.672395274,0.976974237,0.883005937,0.78297943,0.007144319,0.001656312,0.613056788,0.987381724,6
36529,710.141,264.93638,176.3144517,1.502635646,0.746400236,36928,215.6621602,0.684281513,0.989195191,0.910245358,0.814014897,0.007252768,0.001964323,0.662620253,0.995676812,6
52426,861.757,325.2973518,206.0081104,1.579051189,0.773913194,52940,258.361871,0.681441235,0.990290895,0.887129349,0.794232936,0.006204886,0.001523018,0.630805957,0.996074897,5
39164,729.887,273.3550794,182.9051397,1.494518305,0.743161658,39480,223.3050683,0.751463054,0.991995947,0.92381636,0.81690477,0.006979754,0.001917369,0.667333403,0.997341987,6
47344,828.258,324.6922984,187.2701519,1.73381767,0.816912292,48123,245.5203719,0.747611603,0.983812314,0.867248452,0.756163214,0.006858151,0.001383085,0.571782806,0.991367132,4
56270,920.481,374.09942,194.0923458,1.927430052,0.854880123,57445,267.6661898,0.766621253,0.979545652,0.834559148,0.7154948,0.006648293,0.001074771,0.511932809,0.986714681,3
57311,953.118,373.2428761,196.5679635,1.898798103,0.850082877,58213,270.1307675,0.6401604,0.984505179,0.792783326,0.723739915,0.006512587,0.001102208,0.523799465,0.99458943,4
40445,730.904,258.3133109,199.9540393,1.291863429,0.633093134,40795,226.9276832,0.767981923,0.991420517,0.95138002,0.87849783,0.00638678,0.002346521,0.771758438,0.997006502,0
58303,960.402,393.6627055,189.5666152,2.076645748,0.876420938,58857,272.4585935,0.650253173,0.990587356,0.794318458,0.692111774,0.006752015,0.000955692,0.479018708,0.994752163,4
76132,1124.522,395.3319522,248.1753268,1.592954293,0.778403401,77886,311.3426939,0.806688141,0.977479907,0.756556192,0.787547508,0.005192717,0.001232201,0.620231078,0.987999758,1
177711,1607.597,607.9823028,375.2245473,1.620315907,0.786834855,179829,475.6770677,0.747658715,0.988222144,0.864111531,0.782386371,0.003421186,0.000790754,0.612128434,0.991841439,2
65042,1023.506,419.2028581,198.9627741,2.10694116,0.880189888,65748,287.7742978,0.78340259,0.989262031,0.780230575,0.686479809,0.00644511,0.00088292,0.471254528,0.992905561,4
30610,637.739,230.0637654,170.1246364,1.352324803,0.673192454,30942,197.4179892,0.778286295,0.989270248,0.945773717,0.858101183,0.007515968,0.00251373,0.73633764,0.995767654,6
48598,813.192,301.3699872,206.0170445,1.462840067,0.729855243,49088,248.7506691,0.758537804,0.990017927,0.923510985,0.825399607,0.006201284,0.001775491,0.681284512,0.996610281,0
79763,1088.402,427.443304,242.7885263,1.76055809,0.823027376,82134,318.6807271,0.683159752,0.97113254,0.846121405,0.74555087,0.005358917,0.00102133,0.555846099,0.978599347,3
61226,1008.378,408.2274672,199.3850822,2.047432349,0.872610566,63901,279.2048788,0.611648352,0.95813837,0.756656953,0.683944372,0.006667551,0.000899972,0.467779905,0.957747709,4
65503,1028.839,333.4839255,253.4124746,1.315972807,0.650046863,67100,288.7923301,0.76809334,0.976199702,0.777635749,0.865985758,0.005091124,0.001766186,0.749931333,0.986889242,1
57858,944.532,375.1956466,200.4016946,1.872217934,0.845404976,59285,271.4168263,0.646140445,0.97592983,0.814966823,0.723400788,0.006484767,0.001095444,0.5233087,0.979747932,4
26185,600.178,218.0748991,153.3052494,1.42248814,0.711196215,26496,182.591833,0.710660587,0.988262379,0.913486847,0.837289545,0.008328238,0.00252485,0.701053782,0.997240691,6
62711,969.097,355.4825857,227.3315814,1.563718439,0.768790002,64180,282.5705666,0.699821448,0.97711125,0.839110377,0.794892853,0.005668584,0.001396011,0.631854647,0.988042762,3
34131,668.091,224.3380186,193.8042127,1.157549753,0.503674085,34473,208.4632795,0.770625423,0.990079192,0.960920889,0.929237411,0.006572852,0.003023015,0.863482166,0.999523568,0
47571,852.287,330.8592135,185.3330451,1.78521436,0.828386586,48377,246.1082656,0.646960424,0.98333919,0.822963202,0.743845888,0.006955061,0.001313447,0.553306706,0.987771076,5
71606,1026.442,386.2098794,236.771031,1.63115343,0.790033936,72418,301.9463377,0.77616632,0.988787318,0.854064066,0.7818193,0.005393541,0.001243023,0.611241418,0.997028536,1
46014,812.918,307.9433601,191.864326,1.605005821,0.782181453,46726,242.0471946,0.741969814,0.984762231,0.874996613,0.786012059,0.006692384,0.001575714,0.617814957,0.991596603,5
45940,813.641,302.3962409,194.2711931,1.55656758,0.766336675,46422,241.8524854,0.813846372,0.989616992,0.872037588,0.799786679,0.006582417,0.001661353,0.639658732,0.995672045,5
44820,807.284,314.663635,182.2107792,1.726921077,0.815281195,45289,238.8861578,0.774976657,0.989644284,0.86422938,0.759179426,0.007020608,0.001438574,0.576353401,0.995316836,5
66700,1020.511,356.9693595,238.9235236,1.494073728,0.742982347,67735,291.4190756,0.795012992,0.984719864,0.804822886,0.816369999,0.005351864,0.001466334,0.666459975,0.995740339,1
43961,799.652,307.2225562,183.526317,1.673997284,0.801963874,44764,236.5858906,0.731038497,0.982061478,0.863923667,0.770079819,0.006988525,0.001516032,0.593022928,0.992718771,5
75058,1114.942,399.9784317,239.5075109,1.67000371,0.800897799,76233,309.138826,0.764275823,0.984586728,0.758756284,0.77288874,0.005328925,0.001172971,0.597357004,0.997588413,1
36548,725.724,267.6696671,174.5499145,1.533484951,0.758124851,37077,215.7182396,0.755748553,0.985732395,0.872028159,0.80591216,0.007323784,0.001905751,0.64949441,0.995989903,6
50181,880.94,365.2980956,175.4863836,2.081632137,0.877053739,50724,252.7695266,0.743973314,0.989295008,0.812562013,0.691954132,0.00727961,0.001029431,0.478800521,0.996686551,4
38819,717.192,259.0951011,191.207899,1.355043921,0.674818801,39207,222.3193331,0.779560607,0.990103808,0.94838207,0.858060736,0.00667444,0.002231859,0.736268227,0.997675784,6
60627,997.144,423.8707364,183.1785666,2.313975615,0.901798542,61352,277.8357318,0.655824066,0.988182944,0.766231817,0.655472784,0.006991452,0.000796097,0.429644571,0.994187061,4
35186,701.866,255.7792415,175.3158842,1.458962162,0.728149131,35637,211.660593,0.759366367,0.987344614,0.897576251,0.827512787,0.007269347,0.002102684,0.684777413,0.999064335,6
38273,746.449,280.9108299,173.8625361,1.615706501,0.785450649,38743,220.7503049,0.731349843,0.987868776,0.863181429,0.785837644,0.007339661,0.001726581,0.617540803,0.997764691,5
80933,1117.231,428.6117334,243.6083048,1.759429892,0.822775895,83214,321.0094953,0.767130169,0.972588747,0.814797237,0.748951721,0.005295883,0.001027859,0.56092868,0.986914687,3
85890,1152.016,417.5364203,262.7196446,1.589285114,0.777232329,87188,330.6940346,0.714654197,0.98511263,0.813271297,0.792012429,0.004861293,0.001179939,0.627283688,0.996932628,1
30440,637.929,236.8631454,164.1340815,1.44310763,0.720986597,30717,196.8690218,0.773668827,0.990982192,0.939960971,0.831150923,0.007781312,0.002290615,0.690811856,0.996915861,6
50157,895.924,364.3883505,176.4633496,2.064952022,0.874917082,50878,252.7090735,0.674570299,0.985828845,0.785233963,0.693515787,0.007264955,0.001036664,0.480964146,0.993167886,4
36269,713.039,264.0500653,175.1964004,1.507166041,0.74817903,36751,214.8932876,0.77770392,0.986884711,0.896435149,0.813835389,0.007280324,0.001970048,0.66232804,0.998238331,6
34266,678.422,251.6232371,173.6664891,1.448887683,0.723633323,34595,208.8751451,0.76266999,0.990489955,0.935563842,0.830110714,0.007343233,0.002150855,0.689083798,0.998405028,6
64913,1040.559,343.6703558,241.0963088,1.425448434,0.712636359,66203,287.4887799,0.715326295,0.980514478,0.753369658,0.836524812,0.005294322,0.00159921,0.699773762,0.997491413,1
48922,869.441,353.3257855,177.9019748,1.986070059,0.863991198,49410,249.5784947,0.634427845,0.990123457,0.813268282,0.706369319,0.007222227,0.001109119,0.498957615,0.990964781,4
30006,652.956,238.6138619,160.4317125,1.487323536,0.740234603,30456,195.4605479,0.729913158,0.985224586,0.884402853,0.819150012,0.007952205,0.00220862,0.671006742,0.998004121,6
31012,654.663,251.5734549,157.4137566,1.598166896,0.780050248,31404,198.7101023,0.718069834,0.987517514,0.909293416,0.789869116,0.008112133,0.00194776,0.62389322,0.997085491,6
75679,1085.308,368.0140302,262.7612246,1.400564451,0.700147896,77287,310.4150375,0.764372576,0.979194431,0.80738233,0.843486965,0.004862829,0.001518386,0.71147026,0.996459955,1
35377,696.091,266.6400343,169.3822964,1.574190691,0.772308992,35677,212.2342936,0.822567894,0.991591221,0.917484695,0.795958094,0.007537101,0.001866143,0.633549288,0.997327392,6
35677,689.725,235.9739477,192.7272628,1.224393188,0.57701846,36120,213.1322764,0.76843715,0.987735327,0.942423825,0.903202572,0.006614176,0.002715165,0.815774885,0.998829212,0
78522,1076.493,430.9666283,233.047703,1.849263575,0.841179628,79158,316.1918967,0.816101272,0.991965436,0.851488519,0.733680698,0.005488483,0.000980981,0.538287367,0.99543522,3
31703,656.305,215.7089067,187.2724497,1.151845384,0.496263281,32093,200.9117052,0.777110501,0.987847817,0.92490856,0.931401991,0.006804053,0.003158611,0.867509669,0.999237008,0
37968,724.161,269.7300926,179.5210501,1.502498412,0.746346036,38324,219.8689588,0.774161977,0.990710782,0.909823858,0.815144342,0.007104143,0.001934771,0.664460298,0.998350542,6
51950,901.138,362.6485636,186.4283434,1.945243716,0.857745597,53086,257.1863028,0.634310134,0.978600761,0.803919954,0.709188809,0.006980723,0.00108925,0.502948766,0.978357927,4
35764,674.477,222.1229203,205.0983639,1.083006788,0.383946726,36032,213.3919846,0.7745149,0.992562167,0.987919735,0.960693225,0.006210796,0.003263367,0.922931472,0.999541049,0
38145,762.943,256.1133025,190.105434,1.347217158,0.670100002,38876,220.3808577,0.740277131,0.981196625,0.82349942,0.860481887,0.006714204,0.002270603,0.740429077,0.997518757,0
26729,607.651,226.0347069,151.1245177,1.495685216,0.743631341,27142,184.4787787,0.758786124,0.98478373,0.909670563,0.816152445,0.008456534,0.002314501,0.666104813,0.996283122,6
34099,670.159,237.7722053,183.2249309,1.297706618,0.637330955,34376,208.3655327,0.800671551,0.991942053,0.954104179,0.87632418,0.006972996,0.002536637,0.767944068,0.996566099,5
40754,760.071,276.569335,187.8639111,1.472179161,0.733892945,41237,227.7928981,0.765074717,0.988287218,0.886485793,0.823637581,0.006786311,0.001926452,0.678378865,0.998695228,6
241322,1895.94,726.3734932,427.3701205,1.699635652,0.80859809,244319,554.3110259,0.820823129,0.98773325,0.843640852,0.763121219,0.003009976,0.000629676,0.582353996,0.989789613,2
46924,820.238,305.0065164,197.481314,1.54448292,0.762094435,47545,244.4289107,0.694306345,0.98693869,0.876445911,0.801389143,0.006500011,0.001653742,0.642224558,0.991904861,5
32608,679.047,229.226218,182.5499028,1.255690715,0.604803885,33187,203.7591595,0.801573255,0.982553409,0.88865739,0.888899888,0.007029754,0.002707268,0.790143011,0.992175242,6
45858,801.817,294.4552843,199.3083435,1.477385639,0.736101342,46305,241.6365433,0.758108778,0.990346615,0.89634346,0.8206222,0.006421023,0.00179621,0.673420795,0.994902212,5
32797,678.471,249.8288633,167.7011636,1.489726475,0.7412182,33234,204.3488129,0.709507842,0.986850815,0.895326431,0.81795518,0.00761743,0.002103325,0.669050677,0.996702507,6
45501,821.249,314.2572504,185.0756481,1.697993516,0.808183757,46098,240.6941473,0.653984908,0.98704933,0.847775961,0.76591438,0.006906601,0.001466105,0.586624838,0.996085172,5
42461,747.718,265.8522749,203.4464715,1.30674311,0.643719708,42808,232.514568,0.759914811,0.991894038,0.954386771,0.874600633,0.006261093,0.002259795,0.764926267,0.99956213,0
75317,1056.208,403.0190688,242.1013541,1.664670858,0.79945998,76943,309.6717339,0.781458809,0.978867473,0.84840647,0.768379856,0.005350971,0.001150578,0.590407603,0.98283433,3
31379,654.024,238.6105968,167.5833098,1.423832702,0.711851801,31782,199.8824246,0.732315807,0.987319867,0.921852828,0.837692991,0.007604149,0.002309776,0.701729548,0.999145478,6
31992,640.338,212.8873637,191.4872537,1.111757361,0.436968432,32258,201.8253689,0.774212284,0.991753984,0.980466376,0.948038274,0.006654394,0.003315826,0.898776569,0.999221466,0
43662,767.382,264.360966,210.6831022,1.254780109,0.604042132,44131,235.7799504,0.786801939,0.98937255,0.931730416,0.891886401,0.006054715,0.002363261,0.795461351,0.998129081,0
71882,1040.314,408.8236069,226.3429463,1.806213154,0.832753117,73208,302.5276929,0.723515616,0.981887225,0.83464372,0.739995655,0.005687427,0.001051992,0.54759357,0.989070709,3
26168,601.464,218.9375896,152.8051196,1.432789622,0.716157046,26520,182.5325516,0.789929665,0.986726998,0.908994214,0.833719563,0.008366615,0.002493501,0.69508831,0.995915318,6
41372,763.305,286.8575576,183.8615718,1.560182233,0.767581991,41820,229.5135431,0.779016344,0.989287422,0.892319052,0.800095856,0.006933616,0.0017527,0.640153378,0.998755927,5
37900,730.158,264.005899,183.1673026,1.441337484,0.720167695,38413,219.6719799,0.789780779,0.986645146,0.893337116,0.832072241,0.006965855,0.002059673,0.692344214,0.997901667,6
31751,661.724,247.7817013,163.8593816,1.512160604,0.750116754,32145,201.0637431,0.731724742,0.987743039,0.911199556,0.811455172,0.007803902,0.002087131,0.658459496,0.995696509,6
49101,836.758,310.2860258,202.5374736,1.531993168,0.757578191,49683,250.0346674,0.795647524,0.988285732,0.881252688,0.805819942,0.006319342,0.001643629,0.649345779,0.994793297,5
61348,949.061,356.9393556,219.2460922,1.628030639,0.789120006,62159,279.4829147,0.73998842,0.986952815,0.855898014,0.782998317,0.005818272,0.001349016,0.613086364,0.998123385,1
46389,833.571,324.2379934,182.6669719,1.775022545,0.826202591,46995,243.0314985,0.675948592,0.987105011,0.838956958,0.74954664,0.006989545,0.001360891,0.561820165,0.99724346,5
61142,1024.175,361.2581014,216.1530585,1.671306915,0.801246683,62247,279.0132833,0.772970923,0.98224814,0.732489095,0.772337789,0.00590851,0.001296841,0.59650566,0.996944035,1
41019,772.852,301.2666435,174.6029943,1.725438012,0.814927451,41505,228.5323016,0.677831942,0.988290567,0.862983043,0.75857154,0.007344563,0.00150014,0.575430781,0.992870143,5
50994,889.65,350.4872119,186.1809804,1.882508145,0.84724257,51788,254.8089036,0.66262117,0.984668263,0.80963743,0.727013411,0.006873107,0.001184411,0.5285485,0.994996857,4
30042,648.527,246.4217001,155.5109502,1.584593881,0.775720581,30352,195.5777656,0.693554345,0.989786505,0.89759946,0.793671034,0.008202573,0.002007668,0.629913711,0.998157411,6
23618,576.368,211.3638439,142.981589,1.478259162,0.736468931,23943,173.4109903,0.699419569,0.986426095,0.893415043,0.820438288,0.008949269,0.002501215,0.673118985,0.995044306,6
51559,897.074,364.9340163,180.9135277,2.017173734,0.868469205,52296,256.2166226,0.605557709,0.985907144,0.8051148,0.702090271,0.007077989,0.001060868,0.492930749,0.99432696,4
60867,964.835,380.5760323,205.4154651,1.852713631,0.841826116,61668,278.3851134,0.68117418,0.987011092,0.821647734,0.731483567,0.006252584,0.001104225,0.535068208,0.991328163,4
29594,628.445,224.4950929,168.1768267,1.334875305,0.66241889,29913,194.1140157,0.737784204,0.98933574,0.941627174,0.864669304,0.007585831,0.002615671,0.747653005,0.998023533,6
60134,984.152,385.5043376,199.9895086,1.927622805,0.854911607,61079,276.7037889,0.681745006,0.984528234,0.780199376,0.717770883,0.006410755,0.00104962,0.515195041,0.99310171,4
37179,704.496,240.3835869,197.1792451,1.219112015,0.571977701,37555,217.5724547,0.771668742,0.989988018,0.941348652,0.905105284,0.006465574,0.002676599,0.819215575,0.998715551,0
43533,820.623,333.7998456,167.4809878,1.993061123,0.865018041,44179,235.4313851,0.81696881,0.985377668,0.812346083,0.705307052,0.007667743,0.00117047,0.497458038,0.991464275,4
34361,684.072,254.8947793,172.0663133,1.481375258,0.737773445,34688,209.1644903,0.715139028,0.990573109,0.922724452,0.820591504,0.007418142,0.002074832,0.673370416,0.997514274,6
55261,919.849,377.7099314,187.8121522,2.011104857,0.867613544,55893,265.2555192,0.776704897,0.988692681,0.820720956,0.702273086,0.006835018,0.001025519,0.493187488,0.991851752,4
34922,694.541,255.6155783,175.0669504,1.460101851,0.728652371,35279,210.8650549,0.693667567,0.989880666,0.909731423,0.824930375,0.007319615,0.002090919,0.680510124,0.993614091,6
82040,1099.858,427.0119208,248.2480155,1.720102052,0.813645842,83889,323.1974199,0.741986832,0.97795897,0.852240717,0.756881493,0.005204923,0.001053673,0.572869594,0.985394163,3
